url,course_name,provider_name,category,description,,
https://www.pluralsight.com/courses/cisco-ccna-wireless-640-721,Cisco CCNA Wireless,Pluralsight,physical_science_and_engineering,"This Cisco CCNA Wireless course will take you through the skills necessary to configure, implement, and support wireless LANs.",,
https://www.pluralsight.com/courses/aws-kinesis-processing-app,Developing Stream Processing Applications with AWS Kinesis,Pluralsight,data_science,"AWS Kinesis is a powerful, real-time, elastic, reliable service for stream processing. This course will teach you how to build stream processing applications using AWS Kinesis, stream processing services, and Big Data frameworks.",,
https://www.pluralsight.com/courses/hi-tech-projectile-weaponry-nuke-2379,Creating Hi-tech Projectile Weaponry In NUKE,Pluralsight,arts_and_design,"Learn to use distortions, light manipulations, and chromatic aberration to create a futuristic energy gunfire for your sci-fi composites. Software required: NUKE 8X.",,
https://www.pluralsight.com/courses/linux-installation-configuration,Linux Installation and Initial Configuration,Pluralsight,computer_science,Learning to work with and master multiple Linux distributions. This is the 1st of 4 courses that will prepare you for the LPIC-1 and CompTIA Linux+ certification.,,
https://www.pluralsight.com/courses/oracle-compute-cloud-service-foundations,Oracle Compute Cloud Service Foundations,Pluralsight,data_science,"Reduce cost, improve security, and build your scalable infrastructure in the cloud with Oracle Compute Cloud Service.",,
https://www.pluralsight.com/courses/windows-10-introduction,Introduction to Windows 10,Pluralsight,computer_science,Quickly get up and running with Windows 10!,,
https://www.pluralsight.com/courses/mac-osx-support-data-management,macOS X Support: Data Management,Pluralsight,data_science,"Developing skills to support Mac users will enhance your professional opportunities as a service technician, technical coordinator, or advanced user.",,
https://www.pluralsight.com/courses/game-prop-concept-fundamentals,Game Prop Concept Fundamentals,Pluralsight,computer_science,This course will teach you how to create a detailed concept ready for real world game development studios. Software required: Photoshop.,,
https://www.pluralsight.com/courses/integrating-3d-renders-into-2d-art-photoshop-1275,Integrating 3D Renders into 2D Art in Photoshop,Pluralsight,arts_and_design,In this series of tutorials we will be discussing how to integrate our 3D into a 2D environment to create a complete illustration in Photoshop.,,
https://www.pluralsight.com/courses/uv-layout-xsi-1592,UV Layout in XSI,Pluralsight,arts_and_design,Save time and easily learn the fundamentals of UV layout in XSI with over three hours of project-based training. Software required: XSI 5 Foundation.,,
https://www.pluralsight.com/courses/sharepoint-framework-extensions,SharePoint Framework Extensions,Pluralsight,business,"SharePoint Framework Extensions (SPFx) allow you to customize facets of SharePoint beyond just Web Parts. In addition to teaching how to write, deploy, and uninstall SPFx extensions, this course also covers Office 365 CDN and column formatters.
",,
https://www.pluralsight.com/courses/android-animations,Android Animations,Pluralsight,computer_science,Enhance the user experience of your Android applications by applying animations to your apps.,,
https://www.pluralsight.com/courses/photoshop-cc-creating-social-media-graphics,Photoshop CC Creating Social Media Graphics,Pluralsight,arts_and_design,"By using artboards in Photoshop CC, you can make several different sizes of the same image at the same time. Create multiple social media graphics all at once!",,
https://www.pluralsight.com/courses/os-x-server-configuring-monitoring,Apple Certified Technical Coordinator 10.11: Configuring and Monitoring OS X Server,Pluralsight,computer_science,Learn how to install and launch your OS X server with this course.,,
https://www.pluralsight.com/courses/juniper-networks-jncis-ent-jn0-343-intermediate-system,Junos OS and the IS-IS Routing Protocol,Pluralsight,computer_science,"Intermediate System to Intermediate System is the routing protocol of choice for most large service providers. This course teaches you the basics of IS-IS, the CLNS routed protocol, and how to configure IS-IS on Junos OS based network devices.",,
https://www.pluralsight.com/courses/sscp-access-controls,SSCP®: Access Controls (2012 Objectives),Pluralsight,computer_science,Part 1 of 5 in the Systems Security Certified Practitioner (SSCP®) series. This series will prepare you for the Systems Security Certified Practitioner (SSCP®) certification.,,
https://www.pluralsight.com/courses/transforming-robot-production-pipeline-2-truck-modeling-656,Transforming Robot Production Pipeline Volume 2: Truck Modeling,Pluralsight,arts_and_design,"In this Professional Series course, we will explore some the techniques and concepts involved in building and preparing the vehicle portion of our transforming robot project. Software required: Maya 2012.",,
https://www.pluralsight.com/courses/skill-builder-mastering-topology-maya-1033,Skill-Builder: Mastering Topology in Maya,Pluralsight,arts_and_design,Going through tutorial projects step-by-step is a really powerful way to learn the different modeling tools and techniques.,,
https://www.pluralsight.com/courses/play-by-play-denormalize-thinking-salesforce-data-modeling,Play by Play: Denormalize Your Thinking About Salesforce Data Modeling,Pluralsight,computer_science,"In this course, you’ll learn why denormalization is “the norm” in Salesforce, and why it’s important for developers and business analysts new to the platform to “unlearn” some common normalization patterns. ",,
https://www.pluralsight.com/courses/painting-female-hairstyles-photoshop-847,Painting Female Hairstyles in Photoshop,Pluralsight,arts_and_design,"In this tutorial, members will learn techniques for painting hairstyles in Photoshop.",,
https://www.pluralsight.com/courses/hololens-development-fundamentals,HoloLens Development Fundamentals,Pluralsight,computer_science,"Learn how to use gaze, gestures, voice, and audio to create an app that is immersive and engaging. Also, learn how to utilize the tooling to the best possible outcome. Software required: Visual Studio 2015 Community Edition, HoloLens Emulator.",,
https://www.pluralsight.com/courses/sql-hadoop-analyzing-big-data-hive,SQL on Hadoop - Analyzing Big Data with Hive,Pluralsight,data_science,"This course will teach you the Hive query language and how to apply it to solve common Big Data problems. This includes an introduction to distributed computing, Hadoop, and MapReduce fundamentals and the latest features released with Hive 0.11",,
https://www.pluralsight.com/courses/aws-networking-deep-dive-route-53-dns,AWS Networking Deep Dive: Route 53 DNS,Pluralsight,computer_science,"Check out this AWS networking course to learn how to configure a Route 53 DNS to any domain name, configure health checks, and set up routing policies.",,
https://www.pluralsight.com/courses/vintage-textured-game-asset-photoshop-maya-1419,Creating a Vintage Textured Game Asset in Photoshop and Maya,Pluralsight,computer_science,"The overall goal of this course is to teach how to create stylized textures and materials for games. Software required: UDK(2012-10), Maya 2013, Photoshop CS6, Illustrator CS6.",,
https://www.pluralsight.com/courses/vsphere-6-foundations-availability-resource-management,vSphere 6 Foundations: Availability and Resource Management,Pluralsight,computer_science,"Watch this course to learn how to administer VMware vSphere 6 resources and availability including vSphere resource pools as well as advanced features like high availability, distributed resource scheduler, vSphere Data Protection, and Fault Tolerance.",,
https://www.pluralsight.com/courses/play-by-play-machine-learning-exposed,Play by Play: Machine Learning Exposed,Pluralsight,computer_science,"In this course, you’ll explore machine learning topics, such as supervised learning, unsupervised learning, reinforcement learning, and deep learning.",,
https://www.pluralsight.com/courses/web-perf,Web Application Performance and Scalability Testing,Pluralsight,computer_science,"This course teaches the fundamentals of defining performance goals, measuring performance metrics, and subsequently profiling and tuning web-based applications in order to meet defined goals",,
https://www.pluralsight.com/courses/xml-fund,XML Fundamentals,Pluralsight,computer_science,This PluralSight course in XML Fundamentals will get you started with attribute declaration and namespaces in XML. Come take an online XML course today!,,
https://www.pluralsight.com/courses/stereoscopy-basics-entering-third-dimension-1295,Stereoscopy Basics: Entering the Third Dimension,Pluralsight,arts_and_design,"In this series of tutorials, we will learn the fundamentals of stereoscopic 3D technology, and its applications in life. Software required: N/A.",,
https://www.pluralsight.com/courses/ccna-routing-vlans,Cisco CCNA: Routing and VLANs,Pluralsight,physical_science_and_engineering,"This course is part 3 of 4 in the Cisco CCENT - ICND1 (100-101) series. In this course, the student will learn the fundamental concepts of networking, and then immedately apply this knowledge to the configuration of a router and switch.",,
https://www.pluralsight.com/courses/painting-realistic-environment-concept-photoshop-1545,Painting a Realistic Environment Concept in Photoshop,Pluralsight,arts_and_design,"Throughout these lessons, we will learn how to paint a realistic environment concept within a short period of time. Software required: Photoshop CS5.",,
https://www.pluralsight.com/courses/introduction-mel-61,Introduction to MEL,Pluralsight,arts_and_design,Boost your productivity and learn MEL in over 2.5 hours of interactive training. Software required: Maya 6 or higher,,
https://www.pluralsight.com/courses/compositing-an-animated-set-extension-nukex-1385,Compositing an Animated Set Extension in NUKEX,Pluralsight,arts_and_design,"In this series of tutorials, we are going to composite a stylized post-apocalyptic environment shot. Software required: NUKEX 7.0 V6, After Effects CS5, Optical Flares Plug-In.",,
https://www.pluralsight.com/courses/digitally-painting-illustrations-photoshop-1723,Digitally Painting Vivid Illustrations in Photoshop,Pluralsight,arts_and_design,"Throughout these lessons, we will learn how to work with digital painting and photo-manipulation techniques in Photoshop. Software required: Photoshop CC (2014).",,
https://www.pluralsight.com/courses/cryptography-introduction-dotnet,Introduction to Cryptography in .NET,Pluralsight,computer_science,Learn how to leverage cryptograpy to secure computer systems.,,
https://www.pluralsight.com/courses/social-engineering-cyber-security-awareness,Cyber Security Awareness: Social Engineering,Pluralsight,computer_science,This course takes a look at social engineering and how it creates security risks.,,
https://www.pluralsight.com/courses/introduction-animation-3ds-max-1150,Animation Tips in 3ds Max,Pluralsight,arts_and_design,In this set of Maya animation tutorials we will learn tips and techniques that can be applied when using the intuitive and fun animation tools of 3ds Max. Software required: Autodesk 3ds Max 2014.,,
https://www.pluralsight.com/courses/C++-unit-testing-fundamentals-using-catch,C++ Unit Testing Fundamentals Using Catch,Pluralsight,computer_science,"Writing unit tests is a big part of being a professional software developer. This course would teach you how to write readable and robust unit tests using Catch, a simple, yet powerful unit testing framework.",,
https://www.pluralsight.com/courses/server-administration-for-comptia-server-plus-sk0-004,Server Administration for CompTIA Server+ (SK0-004),Pluralsight,computer_science,"This course covers the Server Administration objectives, domain 2.0, for the CompTIA Server+ exam. ",,
https://www.pluralsight.com/courses/play-by-play-evaluating-lightning-migration-for-salesforce-org,Play by Play: Evaluating Lightning Migration for Your Salesforce Org,Pluralsight,business,"In this course, you’ll learn what Lightning Experience is, the challenges and benefits of migrating, and how you can use it to your advantage in your Salesforce org.
",,
https://www.pluralsight.com/courses/oracle-performance-tuning-developers,Oracle Performance Tuning for Developers,Pluralsight,computer_science,This course introduces developers to the fundamental principles of performance tuning when using Oracle as their backend database.,,
https://www.pluralsight.com/courses/twilio-service-basics,Twilio Service Basics,Pluralsight,marketing,An introduction to the Twilio APIs for sending and receiving SMS messages and voice calls.,,
https://www.pluralsight.com/courses/ethical-hacking-cryptography,Ethical Hacking: Cryptography,Pluralsight,computer_science,"Pluralsight is not an official partner or accredited training center of
EC-Council. Learn the fundamentals of cryptography and its requirements, and more. This course is part of the Ethical Hacking Series.",,
https://www.pluralsight.com/courses/joomla-introduction,Introduction to Joomla!,Pluralsight,computer_science,"Learn the facts, features, and a lot more about Joomlax27s 3.x release. Learn to install a ready to use website in less than 10 minutes.",,
https://www.pluralsight.com/courses/sql-linux-administration-fundamentals,SQL Server on Linux Administration Fundamentals,Pluralsight,computer_science,"Learn all the fundamentals about the SQL Server on Linux Administration. You will learn about installations, configurations, linux fundamentals, and high availability and disaster recovery options available to you. Grow your knowledge today!",,
https://www.pluralsight.com/courses/javascript-design-patterns,JavaScript Design Patterns,Pluralsight,computer_science,Useful design patterns for JavaScript development,,
https://www.pluralsight.com/courses/quick-start-modeling-maya-5-1353,Quick Start to Modeling in Maya: Volume 5,Pluralsight,arts_and_design,"In the final volume of the Quick Start to Modeling in Maya, wex27ll build on the concepts covered in all of the previous volumes. Software required: Maya 2014.",,
https://www.pluralsight.com/courses/information-security-introduction,Introduction to Information Security,Pluralsight,computer_science,"If you are new to cybersecurity or are interested in getting started, this course will help understand information security for organizations. It covers how organizations protect assets, guide, evaluate, and manage information security programs.",,
https://www.pluralsight.com/courses/introduction-mental-ray-maya-1190,Introduction to mental ray in Maya 2014,Pluralsight,arts_and_design,"In this tutorial, we will be exploring the core tools and features of mental ray in Maya. Software required: Maya 2014 .",,
https://www.pluralsight.com/courses/commvault-virtualization-concepts-configuration,Commvault® Virtualization,Pluralsight,computer_science,This course will teach you to use Commvault® Virtual Server Agent (VSA) for a comprehensive protection strategy.,,
https://www.pluralsight.com/courses/compositing-tips-tricks-fusion-941,Compositing Tips and Tricks in Fusion,Pluralsight,arts_and_design,"In this course, we will learn various compositing tips and tricks. Each video in this course is a self-contained lesson centering on tips and tricks that can help improve your compositing workflows in Fusion.",,
https://www.pluralsight.com/courses/cpp-fundamentals,C++ Fundamentals,Pluralsight,computer_science,C++ Fundamentals is designed to give you everything you need to become a productive C++ developer,,
https://www.pluralsight.com/courses/javascript-solve-math-problems,Solve Math Problems with JavaScript,Pluralsight,computer_science,"In this beginner course, you will learn JavaScript and build dynamic web pages that solve advanced high school math problems. This course is a great starting point for those new to programming or web development.",,
https://www.pluralsight.com/courses/windows-10-foundations,Windows 10 Foundations,Pluralsight,computer_science,Go beyond the basics in this Windows 10 Foundations course.,,
https://www.pluralsight.com/courses/drawing-manga-anatomy-poses-photoshop-771,Drawing Manga Anatomy and Poses in Photoshop,Pluralsight,arts_and_design,"In this tutorial, we will learn the basics about drawing character anatomy and poses in the Manga style.",,
https://www.pluralsight.com/courses/presenting-to-the-bosses,Presenting to the Boss(es),Pluralsight,business,"This course will help you prepare for and make critical and high-impact presentations to your boss, a group of executives, customers, prospects, or others who can have a significant impact on your career, company, team, or project. Preparation is key, the presentation is your opportunity to shine, and the debrief and follow-up help ensure you capitalize on opportunities.",,
https://www.pluralsight.com/courses/linux-networking-advanced-lfce,LFCE: Advanced Linux Networking,Pluralsight,computer_science,"This course will teach you the core knowledge needed to understand and troubleshoot Linux networking, and prepare you for the networking topics tested on the LFCE/RHCE certification.",,
https://www.pluralsight.com/courses/authenticating-angular-spa-aspnet-webapi-auth0,Authenticating Your AngularJS SPA with ASP.NET Web API and Auth0,Pluralsight,computer_science,This course targets web developers who want to implement authentication and authorization in their Angular SPA with ASP.NET Web API and Auth0.,,
https://www.pluralsight.com/courses/animation-polishing-techniques-maya-1012,Animation Polishing Techniques in Maya,Pluralsight,arts_and_design,"In this set of Maya tutorials, we will learn techniques for polishing animations in Maya. Software required: Autodesk Maya 2013.",,
https://www.pluralsight.com/courses/webapi-v2-security,Web API v2 Security,Pluralsight,computer_science,Implementing Authentication and Authorization in ASP.NET Web API v2.,,
https://www.pluralsight.com/courses/maya-fumefx-dust-production,Maya and Fume FX Dust in Production,Pluralsight,arts_and_design,"Dust hits are a very common effect in VFX. In this course, you will go through different and efficient techniques for creating and rendering all sorts of dust in a production environment. Software required: Maya, FumeFX Plugin, SOuP Plugin.",,
https://www.pluralsight.com/courses/windows-internals-3,Windows Internals 3,Pluralsight,computer_science,Windows is a large and complex operating system. Understanding the way it works can help developers get the most out of it. This is a continuation course following Windows Internals 2,,
https://www.pluralsight.com/courses/oracle-business-intelligence-enterprise-edition-get-started,Getting Started with Oracle Business Intelligence Enterprise Edition,Pluralsight,business,"A beginners course on the Oracle Business Intelligence Enterprise Edition, where you go step by step to learn to enable business intelligence. Try the Course Today!",,
https://www.pluralsight.com/courses/learning-technology-information-age,Learning Technology in the Information Age,Pluralsight,personal_development,"So much to learn, so little time... This course will show both beginners and experts how to learn more in less time.",,
https://www.pluralsight.com/courses/claims-based-identity-big-picture,Claims-based Identity for Windows: The Big Picture,Pluralsight,computer_science,"Claims-based identity provides a consistent way for applications to handle identity whether they’re accessed locally, via the Internet, across company boundaries, or in other ways.",,
https://www.pluralsight.com/courses/windows-server-2008-active-directory-pt4,Windows Server 2008 Active Directory (70-640) Part 4,Pluralsight,computer_science,This course is part 4 of 5 in the Windows Server 2008 Active Directory (70-640) series. This course will show you hands-on how to administer Active Directory using Windows Server 2008.,,
https://www.pluralsight.com/courses/architecting-azure-solutions-70-534-secure-resources,Architecting Azure Solutions (70-534): Secure Resources,Pluralsight,personal_development,"In this course, we will address the Secure Resources objective of the Architecting Microsoft Azure Solutions (70-534) exam.",,
https://www.pluralsight.com/courses/photoshop-cc-working-shape-tools,Photoshop CC Working with Shape Tools,Pluralsight,arts_and_design,"Photoshop is best known for its raster features. This course will teach you everything you ever needed to know about working with shapes in Photoshop. Software required: Adobe Photoshop CC, Adobe Illustrator CC.",,
https://www.pluralsight.com/courses/using-collaborative-services-actc-10-11,Apple Certified Technical Coordinator 10.11: Using Collaborative Services,Pluralsight,computer_science,Learn how to expand the use of your OS X Server by using the different collaborative services available.,,
https://www.pluralsight.com/courses/sharepoint-2013-adv-solutions-pt1,SharePoint Server 2013 Advanced Solutions (70-332) Part 1,Pluralsight,computer_science,Part 1 of 3 in the SharePoint Server 2013 Advanced Solutions (70-332) series. This series focuses on the planning and implementing phases of all aspects of SharePoint 2013.,,
https://www.pluralsight.com/courses/internationalization-angular-js-aspdotnet,Internationalization with AngularJS and ASP.NET,Pluralsight,computer_science,A guide to internationalizing an AngularJS application with an ASP.NET MVC/Web API server back end.,,
https://www.pluralsight.com/courses/sharepoint-basic-administration-2016,Basic Administration of SharePoint 2016,Pluralsight,computer_science,"SharePoint 2016 provides collaboration for organizations of all sizes. This course will teach you the basics of deploying SharePoint 2016, including configuring web apps, site collections, and more.",,
https://www.pluralsight.com/courses/windows-server-2008-network-infrastructure-pt2,Windows Server 2008 Network Infrastructure (70-642): Part 2,Pluralsight,computer_science,"Part 2 of 3 in the Windows Server 2008 Network Infrastructure (70-642) series. This in-depth course will help you gain an understanding of network infrastructure, and will cover everything you need to know to configure your own Server 2008 Network.",,
https://www.pluralsight.com/courses/conceptualizing-movie-poster-illustrator-2142,Conceptualizing a Movie Poster in Illustrator,Pluralsight,arts_and_design,"In this series of tutorials, we will be conceptualizing and finalizing a movie poster in Illustrator. Software required: Illustrator CC 2014.",,
https://www.pluralsight.com/courses/irrational-customers-escalating-complaints-dealing,Dealing with Irrational Customers and Escalating Complaints,Pluralsight,business,"A successful Support Center is prepared for any customer situation. In this course, you will learn how to handle an irrational customer and gain an understanding of when to escalate complaints to a manager.",,
https://www.pluralsight.com/courses/sharepoint-security-end-to-end,SharePoint Security End to End,Pluralsight,computer_science,"Security breaches are becoming more common. You need to make sure your SharePoint Environment is not at risk. This course will take you through the steps, the configuration, and the process of building a secure SharePoint environment.",,
https://www.pluralsight.com/courses/intro-trapcode-lux-after-effects-2164,Introduction to Trapcode Lux in After Effects,Pluralsight,arts_and_design,"In this series of tutorials, you will learn how to use the Lux plugin from Trapcode. Software required: Adobe After Effects CC 2014, Trapcode Suite.",,
https://www.pluralsight.com/courses/introduction-python-activex-scripting-softimage-162,Introduction to Python ActiveX Scripting in Softimage,Pluralsight,computer_science,"In this course, we will get started with scripting in Softimage using the Python ActiveX Scripting Engine Over this course we will get an introductory look to Python ActiveX Scripting in Softimage. Software required: Softimage 7.5 and up.",,
https://www.pluralsight.com/courses/sql-developer-getting-productive,Getting Productive with SQL Developer,Pluralsight,computer_science,"Oracle SQL Developer is a very popular free Graphical user interface. This course will teach you about this tool and see how it makes database development and management a breeze, for database developers, DBAs, and analysts.",,
https://www.pluralsight.com/courses/visio-2007-shapes-charts-data-sources,"Visio 2007 Part 3: Shapes, Charts and Data Sources",Pluralsight,arts_and_design,Part 3 of 5 in the Visio 2007 series. The Most Comprehensive 15+ Hours of Hands-On Microsoft Visio 2007 Training.,,
https://www.pluralsight.com/courses/managing-work-team-foundation-server2012,Managing Work with Team Foundation Server 2012,Pluralsight,computer_science,Managing Work using Team Foundation Server allows you and your team to be more effective and more transparent. This course will look at managing the details of your project using the new features of TFS 2012 .,,
https://www.pluralsight.com/courses/reusable-angular-services-logging,Building Reusable Angular Services: Logging,Pluralsight,computer_science,Learn how to perform logging in Angular applications by creating a set of reusable log publishing classes. A log publishers service replaces console.log() making your logging much more flexible.,,
https://www.pluralsight.com/courses/play-by-play-visual-studio-2017-csharp-7,Play by Play: Visual Studio 2017 and C# 7,Pluralsight,computer_science,"Watch 2 experts go through new features of Visual Studio 2017 and C# 7, and gain perspective on Microsoft Development Platforms work. Begin Learning Now!",,
https://www.pluralsight.com/courses/using-stackoverflow-stackexchange-sites,Using Stack Overflow and Other Stack Exchange Sites,Pluralsight,computer_science,"This course explains how Stack Exchange sites work and how to structure your questions and answers so you get what you want from Stack Overflow, Server Fault, Super User, or the over one hundred other sites in the network. Whether you need to solve an immediate problem, learn more about a technology, or establish yourself as an expert, knowing how the sites work is the key to getting what you want from them.",,
https://www.pluralsight.com/courses/excel-2016-data,Viewing and Manipulating Data in Excel 2016,Pluralsight,Business,Learn the most efficient ways of viewing and manipulating data in Excel 2016.,,
https://www.pluralsight.com/courses/blend4devs,Expression Blend for Developers,Pluralsight,computer_science,"Expression Blend is a key tool in any XAML Developers toolbox. In this course, you will learn how to navigate your way around this powerful tool.",,
https://www.pluralsight.com/courses/sql-server-2014-dmv-diagnostic-queries-part1,SQL Server 2014 DMV Diagnostic Queries - Part 1,Pluralsight,computer_science,"Learn how to easily query SQL Server for instance configuration information to help identify misconfigurations that can affect performance. This course is applicable to anyone who is responsible for a SQL Server instance, with most topics also applicable to SQL Server 2012 and earlier versions.",,
https://www.pluralsight.com/courses/sqlserver-diagnosing-configuration-issues-dmv,SQL Server 2017: Diagnosing Configuration Issues with DMVs,Pluralsight,computer_science,Learn how to easily query SQL Server 2017 for configuration information to help identify misconfigurations that can affect performance and stability. This course is applicable to anyone responsible for SQL Server 2017 and earlier versions.,,
https://www.pluralsight.com/courses/bringing-photographs-life-3d-layering-after-effects-1145,Bringing Photographs to Life with 3D Layering in After Effects,Pluralsight,arts_and_design,"In this series of After Effects tutorials, we will learn how to create a 3D fly-through effect in After Effects with assets created from images broken down in Photoshop. Software required: Photoshop CS5, After Effects CS6, Knoll Light Factory.",,
https://www.pluralsight.com/courses/aspdotnet-ajax-jscript,ASP.NET Ajax JavaScript and jQuery,Pluralsight,computer_science,This course covers the details of working with JavaScript and jQuery in the context of ASP.NET Ajax,,
https://www.pluralsight.com/courses/implementing-ospf-ccnp-routing-switching-300-101-route,Implementing OSPF for CCNP Routing and Switching 300-101 ROUTE,Pluralsight,computer_science,"Learn how to configure the OSPF dynamic routing protocol from start-to-finish for both IPv4 and IPv6. We cover LSA types, areas, timers, route redistribution, authentication, and route summarization.",,
https://www.pluralsight.com/courses/javascript-from-fundamentals-to-functional-js,JavaScript: From Fundamentals to Functional JS,Pluralsight,computer_science,"Solidify your knowledge of objects, arrays, and prototypes in JavaScript. Master closures, use higher-order functions/callbacks, and learn underscore.js.",,
https://www.pluralsight.com/courses/teaching-kids-basic-html,Basic HTML for Kids,Pluralsight,computer_science,Every web programmer at some point will need to know the basics of HTML. This course covers the basics of the HTML Language including tags and their attributes.,,
https://www.pluralsight.com/courses/introducing-office-ui-fabric,Introducing the Office UI Fabric,Pluralsight,business,"A look at the elements offered by MIcrosoftx27s Office UI FAbric. This course provides an overview of the various UI elements and components provided by Fabric to help make your apps and add-ins look and feel like they are a part of Office 365, SharePoint, or Office",,
https://www.pluralsight.com/courses/sharing-files-apple-certified-technical-coordinator-10-11,Apple Certified Technical Coordinator 10.11: Sharing Files,Pluralsight,computer_science,Learn how to expand the use of your OS X Server by using Share Points in the service.,,
https://www.pluralsight.com/courses/support-center-tools-technologies-metrics,"Support Center Tools, Technologies, and Metrics",Pluralsight,business,"A Support Center requires a set of tools to support organizational users and must be able to collect metrics about the level of support being achieved. This course teaches the basics of a ticketing system, from the process to analyzing information.",,
https://www.pluralsight.com/courses/win8mvvm,Building Windows 8 MVVM XAML Apps,Pluralsight,computer_science,This course covers how to use the Model-View-ViewModel (MVVM) pattern to build Windows Store XAML applications for Windows 8 and WinRT.,,
https://www.pluralsight.com/courses/cisco-ccna-wireless-lan,Cisco CCNA Wireless: Wireless LAN Fundamentals,Pluralsight,physical_science_and_engineering,Part 1 of 3 in the Cisco CCNA Wireless (640-722 IUWNE) series is intended for anyone who wants to build upon their CCNA certification (or equivalent knowledge).,,
https://www.pluralsight.com/courses/modeling-ask-dts-maya-966,Modeling Ask DTs in Maya,Pluralsight,arts_and_design,Each video in this course is a self-contained lesson focused on answering questions that Digital-Tutors customers have had as they learn modeling in Maya. Software required: Maya.,,
https://www.pluralsight.com/courses/designing-cast-characters-photoshop-1089,Designing a Cast of Characters in Photoshop,Pluralsight,arts_and_design,In this tutorial we will move through a series of simple design steps to create a cast of characters.,,
https://www.pluralsight.com/courses/java-ee-java-server-pages,Java EE: Java Server Pages,Pluralsight,computer_science,Java Server Pages is a technology that helps software developers to create platform independent dynamic web applications rapidly. This course will teach you how to use Java Server Pages to develop web based applications in simple and easy steps.,,
https://www.pluralsight.com/courses/advanced-editing-workflows-lightroom-2273,Advanced Editing Workflows in Lightroom,Pluralsight,arts_and_design,"In this Lightroom tutorial, wex27ll look at some real-world tips and techniques for enhancing your photographs. Software required: Adobe Lightroom CC.",,
https://www.pluralsight.com/courses/cloud-business-intelligence,Cloud Business Intelligence: The Big Picture,Pluralsight,data_science,Learn how BI in the cloud has evolved and if it will benefit your business.,,
https://www.pluralsight.com/courses/sqlserver-supporting-isv-applications,Supporting SQL Server ISV Applications,Pluralsight,computer_science,"Learn how to properly support applications based on SQL Server 2005 onward, following on from the Developing and Deploying SQL Server ISV Applications course.",,
https://www.pluralsight.com/courses/maya-modeling-fundamentals,Maya Modeling Fundamentals,Pluralsight,arts_and_design,"Maya boasts a robust set of industry standard modeling tools. In this course, you will learn to use those tools to build detailed models from scratch.",,
https://www.pluralsight.com/courses/advanced-compositing-techniques-nuke-space-scene-1216,Advanced Compositing Techniques in NUKE: Space Scene,Pluralsight,arts_and_design,"In this NUKE tutorial, we will learn to use the 3D system in NUKE to create a photorealistic space scene. Software required: NUKE 7.0v1.",,
https://www.pluralsight.com/courses/animating-quadrupeds-cinema-4d-731,Animating Quadrupeds in CINEMA 4D,Pluralsight,arts_and_design,"In this CINEMA 4D tutorial, we will learn how to animate a quadruped. Software required: CINEMA 4D.",,
https://www.pluralsight.com/courses/reusing-control-rigs-maya-597,Reusing Control Rigs in Maya,Pluralsight,arts_and_design,"In this Maya tutorial, you will learn techniques for reusing control rigs in Maya to work more efficiently. Software required: Autodesk Maya 2012.",,
https://www.pluralsight.com/courses/citrix-xendesktop-7-6-ltsr-ccp-v-pre-installation,Citrix XenDesktop/XenApp 7.6 LTSR CCP-V: Pre-installation,Pluralsight,computer_science,This is the second of five courses on building a highly-available Citrix XenDesktop/XenApp 7.6 LTSR environment or preparing for the CCP-V certification. This course discusses the preparation activities for building a high-availability environment.,,
https://www.pluralsight.com/courses/citrix-xendesktop-7-15-delivery-controller,Citrix XenDesktop 7.15 LTSR: Delivery Controller,Pluralsight,computer_science,Install and configure XenDesktopx27s Delivery Controller and prepare your XenServer hypervisor infrastructure in this course.,,
https://www.pluralsight.com/courses/dslr-video-fundamentals,DSLR Video Fundamentals,Pluralsight,arts_and_design,"In this course, youx27ll learn how to use a DSLR camera for video recording. ",,
https://www.pluralsight.com/courses/test-first-development-2,Test First Development - Part 2,Pluralsight,computer_science,"Advanced test-first development techniques and practices with a variety of tools, showcasing the possiblities of how executable specifications might be approached",,
https://www.pluralsight.com/courses/tips-tricks-cryengine-939,Tips and Tricks in CryENGINE,Pluralsight,arts_and_design,"In this course, we will learn various tips and tricks. Software required: CryENGINE.",,
https://www.pluralsight.com/courses/sql-server-configuring-troubleshooting-log-shipping,"SQL Server: Understanding, Configuring, and Troubleshooting Log Shipping",Pluralsight,computer_science,"Learn how to correctly configure and use SQL Server log shipping, including troubleshooting common problems. This course is applicable to all versions of SQL Server and is aimed at DBAs, developers, and system administrators.",,
https://www.pluralsight.com/courses/technology-careers-dark-side,The Dark Side of Technology Careers,Pluralsight,business,"Bad things do happen in tech careers. Learning about them ahead of time can help you avoid them, overcome them, and if necessary, survive them.",,
https://www.pluralsight.com/courses/windows-7-deploy-pt2,Windows 7 Deployment (70-681): Images,Pluralsight,computer_science,"Part 2 of 4 in the Windows 7 Deployment (70-681) series. Regardless of the size of your environment, this course will show you how to use the tools to make deployment a breeze.",,
https://www.pluralsight.com/courses/windows-server-2008-active-directory-pt6,Windows Server 2008 Active Directory (70-640) Part 6,Pluralsight,computer_science,The bonus lessons in the Windows Server 2008 Active Directory (70-640) series will show you hands-on how to administer Active Directory using Windows Server 2008.,,
