url,course_name,provider_name,category,tags,description
https://www.linkedin.com/learning/creating-a-short-film-01-producing,Creating a Short Film: 01 Producing,Linkedin Learning,arts_and_design,"[""film_production"", ""video_production""]","With the proliferation of inexpensive video cameras and powerful editing and effects software, anyone can make a short independent film. Short films are used to practice filmmaking, get experience working with a cast and crew, showcase talent at film festivals, and pitch film concepts to potential producers and investors. But there's so much to learn in the undertaking that many would-be filmmakers are paralyzed at how to get started, or how to see a project through to completion.  
  
_Creating a Short Film_ is a 13-part training series that features some of the best actors and crew in the Seattle area, sharing their expertise on how to create a brilliant short film. The series is not just conceptual; author Chad Perkins and his team make a short film, _The Assurance_, and share the actual struggles and challenges that they had to overcome to get the film made. In this installment, Chad covers the basics of **producing** , the process that kicks off every new film, and sees it through to completion. Learn about the role of the producer, the difference between producing shorts and features, and what you should look for when selecting a producer for your script—or when you're a producer looking for the next great film idea.  
  
Make sure to look for the follow-up episodes to learn more about screenwriting, directing, working with actors, editing and visual effects, and everything else that goes into filmmaking. This is a one-of-a-kind educational experience you won't find anywhere else.

"
https://www.linkedin.com/learning/pro-video-tips,Pro Video Tips,Linkedin Learning,arts_and_design,"[""film_production"", ""shooting_video"", ""video_lighting"", ""video_production""]","_Pro Video Tips_ is designed for busy videographers like you. This course brings you tips on everything from controlling reflections to hiding mics. Host Anthony Q. Artis covers shooting techniques for particular video challenges like portraits, tools to help you control light and judge exposure, and advice for the traveling videographer, such as putting together a great lens kit or packing a truck."
https://www.linkedin.com/learning/video-production-promotional-videos,Video Production: Promotional Videos,Linkedin Learning,arts_and_design,"[""film_production"", ""shooting_video"", ""video_production""]","For aspiring filmmakers, promotional and corporate videos can be a great way to earn extra money and experience. But getting your next job means doing each one you've landed exactly right. Learn the logistical, business, and storytelling aspects of shooting video for hire and discover how to make your clients happy. Watch Anthony Q. Artis build a promotional video for Creative Letterpress, a small printing company that's looking to reach new customers and enhance their website with video. Along the way, he'll share practical advice for drafting a project proposal, choosing your equipment, making creative decisions as you roll, and putting it all together in post-production. From the subtleties of pleasing clients to the business basics of setting up your own production company, this course is full of crucial, commonsense advice for filmmakers of all levels.

"
https://www.linkedin.com/learning/creating-a-short-film-02-writing,Creating a Short Film: 02 Writing,Linkedin Learning,arts_and_design,"[""film_production"", ""scriptwriting"", ""video_production""]","_Creating a Short Film_ is a 13-part training series that shows the actual struggles and challenges filmmakers have to overcome to get films made. Author Chad Perkins and his team made a short film, _The Assurance_, and documented the process: from writing and directing to editing and screening the film. In this installment, Chad covers the basics of **writing** a great script—turning your ideas into cinematic gold. Learn the fundamentals of storytelling: believable characters that develop over the course of the film, engaging conflict, and strong story structure. Find resources to inspire your next idea and the screenwriting software that will help you format your script. Learn the specifics of writing a fantasy film, and watch as Chad and his team write, polish, and rewrite their script over the course of production—making the hard choices to abandon some great moments to make a better movie.  
  
. Make sure to watch the first installment to learn about the background of the project and to get an overview of the role of the producer. Watch the follow-up episodes to learn more about pre-production, directing, working with actors, editing and visual effects, and everything else that goes into filmmaking. This is a one-of-a-kind educational experience you won't find anywhere else."
https://www.linkedin.com/learning/video-production-location-audio-recording,Video Production: Location Audio Recording,Linkedin Learning,arts_and_design,"[""shooting_video"", ""video_production""]","Audio is one the most important but least appreciated aspects of filmmaking. Your audience will notice if you don't put the same care and attention you pay to your visuals into your audio. In this how-to course, Anthony Q. Artis walks through many of the most common audio recording scenarios. Think of it like an audio ""cookbook"" with step-by-step ""recipes"" for situations like conference panels, stage shows, and narrative dialog scenes. Anthony also shows you how to set up mixers, wireless mics, and booms, and make sure your camera is correctly set up to capture audio. He wraps up with troubleshooting tips covering a range of issues, from wind noise to echoes, and shows how to fix the problems you can't solve on set in post production.

"
https://www.linkedin.com/learning/video-production-location-lighting,Video Production: Location Lighting,Linkedin Learning,arts_and_design,"[""shooting_video"", ""video_lighting"", ""video_production""]","Good lighting can transform any scene, regardless of your camera and location. Of any production expense, it's where you get the most value. Develop the skills you need to light any shooting situation in this course with audio and video professional Anthony Q. Artis. Anthony introduces you to a few extra pieces of gear that will make your job easier and then shows how to light indoor and outdoor spaces, supplement daylight, and work with what you've got, whether it's dimmer switches or lampshades.

"
https://www.linkedin.com/learning/learning-after-effects-expressions,Learning After Effects Expressions,Linkedin Learning,arts_and_design,"[""animation"", ""after_effects""]","Even if you're not comfortable with scripting or coding, you may still want to take a look at expressions. They are like little scripts that trigger changes to layer properties, and they can save you time, make your work more flexible, and open up new creative possibilities. In this course, motion graphic designer Angie Taylor shows you how to make Adobe After Effects expressions work for you, starting with building expressions with the pick whip. Then she introduces JavaScript-based math expressions, which allow you to adjust timing and movement, and her favorite ""no brainer"" expressions, such as property linking and connecting camera focus to layers. Plus, discover how to react to sound, play with color, format text, and link 2D and 3D properties.

"
https://www.linkedin.com/learning/after-effects-artist-in-action-eran-stern-s-personal-transporter,After Effects Artist in Action: Eran Stern's Personal Transporter,Linkedin Learning,arts_and_design,"[""compositing"", ""visual_effects"", ""after_effects""]","In this one-of-a-kind workshop, motion graphics artist Eran Stern shares techniques for using Adobe After Effects to create an eye-grabbing sci-fi visual effect. Follow along as Eran takes a homemade video shot, prepares it for high-end postproduction, and uses a combination of tools in After Effects to achieve a complex, realistic visual effect. The course covers tracking, masking, and effects, as well as how to animate strokes, repeat elements, and fix problem areas in your footage.

"
https://www.linkedin.com/learning/editing-and-animating-to-sound-with-adobe-after-effects,Editing and Animating to Sound with Adobe After Effects,Linkedin Learning,arts_and_design,"[""animation"", ""after_effects""]","Want to raise the impact of your edits and animations? One of the secrets is to tightly synchronize them to your audio—be it music or speech. If you cut video to follow major events in the soundtrack, or use audio to drive animation with the help of keyframe assistants, expressions, and effects, you can create a more compelling cinematic experience.  
  
In this course, Chris Meyer teaches you how to ""read"" an audio waveform to spot the most interesting points to animate to, and then presents a variety of ideas for cutting video and animating movements to match your soundtrack. This includes timing transitions, making staccato cuts, matching the frame rate to the tempo, wiggling in time, expressing animations to sound, motion sketching to music, and more. Although these tricks will be demonstrated inside Adobe After Effects, the techniques themselves are applicable to virtually any editing or animation package.  
  
This course was created and produced by Chris and Trish Meyer. We are honored to host this content in our library.

"
https://www.linkedin.com/learning/after-effects-artist-in-action-eran-stern-s-broadcast-design,After Effects Artist in Action: Eran Stern's Broadcast Design,Linkedin Learning,arts_and_design,"[""compositing"", ""animation"", ""after_effects""]","Work along with motion graphics artist Eran Stern in this course, as he uses After Adobe Affects and Illustrator to create a TV broadcast promo from concept to design. Eran shows how to build compelling broadcast graphics, tell a short story with huge impact, and create a graphic package for a special sports event by harnessing the power of simulation effects, 3D spheres, and live footage. The course also offers tips on building a matching color scheme for your video, creating 3D titles, and much more.

"
https://www.linkedin.com/learning/learning-speedgrade-cs6,Learning SpeedGrade CS6,Linkedin Learning,arts_and_design,"[""video_color_grading"", ""video_post-production""]","Adobe SpeedGrade is a color grading and finishing tool that allows video editors to control color and light for any type of content, and it is now part of the Creative Suite. In this workshop filmmaker and author Chad Perkins teaches the basics of this powerful software. Learn how to perform a basic color grade, create looks, mask footage, apply grades to multiple clips, and much more. Plus, see how SpeedGrade can fit into your overall post-production workflow.

"
https://www.linkedin.com/learning/prelude-cs6-workshop,Prelude CS6 Workshop,Linkedin Learning,arts_and_design,"[""adobe_prelude"", ""video_post-production""]","Today's video technology makes it easier than ever to acquire enormous amounts of media, all of which needs to be ingested, managed, and organized in a way that is useful at every stage of post-production and distribution. Fortunately, Adobe Prelude CS6 provides users with a simple interface for ingesting, transcoding, duplicating, tagging, commenting, and communicating about media. In this course, video expert Maxim Jago introduces the core concepts of metadata management and tagging using Adobe XMP metadata. Learn how to organize, ingest, transcode, tag, comment, subclip, and build a rough cut before sending media on to Premiere Pro for editing—the complete workflow with the new Adobe Prelude CS6.

"
https://www.linkedin.com/learning/dustin-farrell-s-time-lapse-photography-start-to-finish,Dustin Farrell's Time-Lapse Photography: Start to Finish,Linkedin Learning,arts_and_design,"[""shooting_video"", ""time-lapse_photography""]","Time-lapse photography allows Dustin Farrell to capture amazing imagery that no other medium allows—and that even eludes the human eye. He can track the passage of clouds and stars, and document the tiny changes in landscapes and everyday scenes over time. Find out how he shoots his time-lapse photos and reassembles them into remarkable films in this installment of _Start to Finish_.  
  
We follow Dustin into the desert of Devil's Garden in southwestern Utah, to find out how he transports and sets up the equipment required to capture his shots—from dollies and motion controllers to LED lights and camping lanterns. Back in the studio, he demonstrates how he realizes his vision with tools like Adobe Camera Raw and After Effects. Although the process may be long and unpredictable, in the end he has a final sequence that is otherworldly—rendered with real-world technology.

"
https://www.linkedin.com/learning/creative-suite-6-video-production,Creative Suite 6: Video Production,Linkedin Learning,arts_and_design,"[""adobe_premiere_pro"", ""video_post-production"", ""after_effects""]","One of the great strengths of the Adobe Creative Suite Production Premium 6 is the seamless integration between the various applications. Even so, the best-practice approach to sharing media and creative work between applications remains mysterious to many users. In this course filmmaker and author Maxim Jago breaks everything down into simple, clear steps, offering guidance on project and file management and examples that demonstrate the best use of the technology. If you use Adobe Creative Suite CS6 for video post-production, this course can make your work faster, easier, and more efficient.

"
https://www.linkedin.com/learning/premiere-pro-cs6-for-avid-and-final-cut-pro-editors,Premiere Pro CS6 for Avid and Final Cut Pro Editors,Linkedin Learning,arts_and_design,"[""adobe_premiere_pro"", ""video_editing"", ""video_post-production""]","In this workshop filmmaker and author Maxim Jago presents a quick guide for editors who want to make the transition from Avid Media Composer or Apple Final Cut Pro to Adobe Premiere Pro, or even to move back and forth between applications. Premiere Pro CS6 supports roundtrip editing and offers great new features like dynamic trimming, the Warp Stabilizer, and Rolling Shutter Repair. Maxim covers these features and shows how to harness the power of the entire Adobe Creative Suite to help you with everything from writing scripts and creating titles to capturing live video and tracking metadata.

"
https://www.linkedin.com/learning/learning-premiere-pro-cs6,Learning Premiere Pro CS6,Linkedin Learning,arts_and_design,"[""adobe_premiere_pro"", ""video_editing"", ""video_post-production""]","Adobe Premiere Pro is a powerful but user-friendly nonlinear editor, and in this course Maxim Jago shows you just how easy it can be to get started cutting with Premiere Pro CS6. Get a tour of the interface, gain an understanding of the workflow, and be introduced to core editing techniques. Maxim also shows how to edit and mix audio and add transitions, effects, titles, and keyframes, and how to output your project to tape or file so you can share it with the world.

"
https://www.linkedin.com/learning/after-effects-advanced-compositing-tracking-and-roto-techniques,After Effects: Advanced Compositing Tracking and Roto Techniques,Linkedin Learning,arts_and_design,"[""compositing"", ""keying"", ""after_effects""]","In this workshop Jeff Foster—video producer, compositor, visual effects artist, and author of _The Green Screen Handbook_—teaches you the advanced tips, tricks, and workflow techniques he's used over the years to get great video/film composites, even when working with near-impossible footage. Learn advanced roto-painting techniques for the Wacom tablet and get up to speed on motion tracking, multipass mattes, multiple keying layers, simulated lighting effects, painting on video background plates, and more. Finally, Jeff shows how to apply what you've learned to a series of real-world projects in Adobe After Effects.

"
https://www.linkedin.com/learning/premiere-pro-cs5-5-compositing,Premiere Pro CS5.5: Compositing,Linkedin Learning,arts_and_design,"[""adobe_premiere_pro"", ""video_editing"", ""video_post-production""]","Adobe Premiere Pro CS5.5 is primarily a nonlinear editing system designed for fast cutting of multiple media types, but it is also an advanced special effects and compositing tool. In this course, master editor Maxim Jago describes the tools and options available to create complex compositions using just Premiere Pro, without involving After Effects or Photoshop. Learn how to adjust opacity, use garbage mattes and track mattes, and create nested sequences, as well as how to work with chroma keys, luma keys, and the Ultra Keyer. Maxim shares all the techniques necessary to layer multiple media elements and produce advanced sequences as compositions.

"
https://www.linkedin.com/learning/photoshop-cs5-for-video-editors,Photoshop CS5 for Video Editors,Linkedin Learning,arts_and_design,"[""adobe_photoshop"", ""video_editing"", ""video_post-production""]","This unique workshop from veteran trainer Maxim Jago is specifically for video editors who want to become more comfortable working with Adobe Photoshop. Maybe you have opened Photoshop before, looked at all the panels and options, and shut it down right away. Or maybe you've learned to do the things you need to do, but without any systematic understanding of how Photoshop works. Either way, this course shows you how to make the most of what Photoshop has to offer, using language that speaks to video editors and examining features that relate to the video-editing workflow.

"
https://www.linkedin.com/learning/advanced-express-web-application-development,Advanced Express: Web Application Development,Linkedin Learning,computer_science,"[""back-end_web_development"", ""express.js""]","Note: _Mastering Express Web Application Development_ was created by Packt Publishing. It was originally released on 6/30/2015. We are pleased to host this training in our library.  
  
Express.js is a fantastic JavaScript framework, but most people only scratch the surface. Express is perfect for developing APIs with performance in mind and, as a thin layer, it allows you to add any additional technology you want. _Mastering Express Web Application Development_ introduces the tools and libraries you need to take your Express development career to the next level.  
  
To start, author Michael Heap creates a new Express application, showing how to configure it and increase application visibility with logs. Explore Express along with various libraries that will help improve your development experience. Then take a look at technologies such as SSL and nginx, and work through deploying your application to production in a secure and scalable way. Michael also introduces some existing open-source Express projects and reviews how they are structured, to help you organize your own applications in a systematic way. By the end of the course, you'll be familiar with a wide range of new Express tools and libraries, all of which will help you deliver the best value to your customers.

"
https://www.linkedin.com/learning/building-web-apis-with-flask,Building Web APIs with Flask,Linkedin Learning,computer_science,"[""back-end_web_development"", ""python_(programming_language)""]","Note: _Web API Development with Flask_ was created by Packt Publishing. It was originally released on 1/30/16. We are pleased to host this training in our library.  
  
Regardless of platform, you will need to build APIs to serve data between different client applications and endpoints. Good APIs are a necessity for web and mobile projects, especially with the modern, mobile-first approach to development. This course delivers the fundamental knowledge required to enable highly connected interactions between applications via RESTful web APIs. Follow along with Gergo Bogdan and learn how to build up and structure an effective web API that can be used by any client application accessing it over HTTP, using Flask, the Python microframework.  
  
 Find out how to implement CRUD operations using SQLAlchemy and MySQL as the data store. Get an understanding of how REST works relative to APIs, and learn how to test APIs written in Python with the support of Flask. Explore token-based authentication and find out how to store passwords securely in your database. Along the way, Gergo introduces best practices and design guidelines when building large applications.

"
https://www.linkedin.com/learning/time-lapse-photography-workshop,Time-Lapse Photography Workshop,Linkedin Learning,arts_and_design,"[""shooting_video"", ""time-lapse_photography""]","A time-lapse video essentially compresses time into a smaller space, creating some entertaining and evocative results. In this workshop author and expert Tim Grey explores the tools, techniques, and concepts involved in creating great time-lapse videos from still captures. Learn how to choose the right equipment, get the right settings for your camera, and compose shots in a way that will be easy to work with later. Then follow Tim through a series of time-lapse projects where he photographs both fast-moving and slow-moving subjects, as well as one where the camera itself is moving.

"
https://www.linkedin.com/learning/learning-premiere-elements-9,Learning Premiere Elements 9,Linkedin Learning,arts_and_design,"[""premiere_elements"", ""video_editing"", ""video_post-production""]","Adobe Premiere Elements' user-friendly tools and fast workflows make it easy to achieve professional results, but sometimes all the options are intimidating. Join expert trainer Maxim Jago in this solid but fast-moving introduction to the fundamentals and you may be surprised at how quickly you progress from learning the interface to importing media, creating sequences, and applying effects. Before long you'll be sharing movies with the world via DVD or YouTube.

"
https://www.linkedin.com/learning/learning-flask,Learning Flask,Linkedin Learning,computer_science,"[""back-end_web_development"", ""python_(programming_language)""]","Note: _Learning Flask_ was created by Packt Publishing. It was originally released on 7/31/15. We are pleased to host this training in our library.  
  
The need for talented developers is greater than ever before. A basic grounding in a framework as simple, powerful, and easy-to-learn as Flask—a Python micro framework—can help launch your programming career. Get a basic grounding in the fundamental concepts of web development, as well as the hands-on experience required to successfully build web apps with Flask, in this course with Packt trainer Lalith Polepeddi.  
  
 It starts with turning your computer into a modern development machine. Then learn everything you need to know about Flask: models, views, controllers, web templates, forms, validation, and API interactions. Lalith shows how to apply these concepts and develop a powerful database-backed Flask app, including a full authentication system. Finally, Lalith shows how to extend the app's functionality by integrating it with third-party APIs. When you finish this course, you will be fully equipped to build your very own custom web apps with Flash.

"
https://www.linkedin.com/learning/learning-python-web-penetration-testing,Learning Python Web Penetration Testing,Linkedin Learning,computer_science,"[""back-end_web_development"", ""python_(programming_language)""]","Note: _Learning Python Web Penetration Testing_ was created by Packt Publishing. It was originally released on 3/31/16. We are pleased to host this training in our library.  
  
Stop using automated testing tools. Customize and write your own tests with Python! While there are an increasing number of sophisticated ready-made tools to scan systems for vulnerabilities, Python allows testers to write system-specific scripts—or alter and extend existing testing tools—to find, exploit, and record as many security weaknesses as possible. This course will give you the necessary skills to write custom tools for different scenarios and modify existing Python tools to suit your application's needs.  
  
 Christian Martorella starts off by providing an overview of the web application penetration testing process and the tools the professionals use to perform these tests. Next he shows how to interact with web applications using Python, HTTP, and the Requests library. Then follow the web application penetration testing methodology. Each section contains practical Python examples. To finish off, Christian shows how to use the tools against a vulnerable web application created specifically for this course.

"
https://www.linkedin.com/learning/zeplin-for-ux-design,Zeplin for UX Design,Linkedin Learning,arts_and_design,"[""web_graphics"", ""user_experience_design_(ued)""]","Designers are always looking to streamline handoff to development. Zeplin might be your next great shortcut. Zeplin is a popular UX design tool for asset management, team collaboration, and documentation. In this course, Natalie Schultz shows how to build and share up-to-date design specifications using Zeplin and Sketch. Natalie shows how to move Sketch designs into Zeplin, create style guides using Zeplin's automation and style generation features, and export assets to share with your team.

"
https://www.linkedin.com/learning/drupal-8-configuration-management,Drupal 8: Configuration Management,Linkedin Learning,marketing,"[""drupal"", ""php"", ""content_management_systems_(cms)""]","With Drupal 8 comes a unified way of storing your site's configuration. Drupal's configuration system allows for an efficient development workflow when leveraging tools like Drush and Git. And it's not limited to developers. The Drupal UI also provides easy-to-use tools for administrators who need to manage their site's configuration.  
  
In this course you'll learn all about the new configuration system in Drupal. Explore key concepts in configuration management and important skills, such as moving configuration from a local development environment to production and using the configuration system in a module. Find out how to use command-line tools such as Drupal Console, Drush, and Git, as well as GUI tools as an alternative for tasks like cloning a site and importing and exporting site configuration.  
  
Developers can use the demo module provided with the exercise files, Transcode Profile, to explore default configuration, custom configuration entities, administrative forms, and working with configuration entity data in a form. By the end of the course, you'll understand how you can manage configuration between instances of your site and leverage the Drupal configuration system in a module.

"
https://www.linkedin.com/learning/wordpress-backing-up-your-site,WordPress: Backing Up Your Site,Linkedin Learning,marketing,"[""wordpress"", ""content_management_systems_(cms)""]","Backups are critical to getting your WordPress site running again when it's broken or, even worse, hacked. Senior staff author Morten Rand-Hendriksen introduces three trusted plugins to add automatic backup routines to your WordPress site: BackUpWordPress, UpdraftPlus, and VaultPress. These options run from simple and inexpensive to robust, enterprise-level solutions. He shows how to use each plugin to configure scheduled backups and restore your site to a stable state. Devote an hour to learning how to start backing up your WordPress data now, and save countless time and worry later.

"
https://www.linkedin.com/learning/dreamweaver-cc-2015-responsive-design-with-bootstrap,Dreamweaver CC 2015: Responsive Design with Bootstrap,Linkedin Learning,arts_and_design,"[""dreamweaver"", ""responsive_web_design""]","Bootstrap—the popular HTML, CSS, and JavaScript framework for building responsive mobile-first websites—has been fully integrated into Dreamweaver CC 2015. The combo puts responsive web design within reach of all Creative Cloud members. This project-based course will show you how to define a Bootstrap layout grid in Dreamweaver, and build a responsive webpage using Bootstrap components and Dreamweaver's column tools. Author David Powers also shows how to add a hero image to your front page, create placeholder content with the text editor Emmet, and go straight to the DOM to move page elements around, avoiding the need to restructure the HTML.

"
https://www.linkedin.com/learning/sketch-working-with-developers,Sketch: Working with Developers,Linkedin Learning,arts_and_design,"[""multi-device_design"", ""sketch_app"", ""user_experience_design_(ued)""]","Is your design process developer friendly? Learn how to streamline your UX workflow and collaborate more effectively with developers using Sketch. Natalie Schulz shows how to find and install templates and plugins to automate parts of the design process, set up your project for the correct dimensions and resolution, and use symbols and styles to be more consistent and efficient. At the end of the workflow, she shows how to export assets in a format that developers can use right away.

"
https://www.linkedin.com/learning/freelance-ux-managing-projects,Freelance UX: Managing Projects,Linkedin Learning,arts_and_design,"[""user_experience_design_(ued)""]","Get project management tips designed specifically for freelance UX designers like you. Learn about the importance of a solid contract, explore workflow options for incorporating feedback from developers and clients, get tips on managing files and revisions, and find out how to track the time you spend working as well as the bugs and issues you resolve along the way. Instructor Brian Wood also helps you understand how to share proprietary assets (owned by you or the client) and navigate change requests.

"
https://www.linkedin.com/learning/hands-on-mobile-prototyping-for-ux-designers,Hands-On Mobile Prototyping for UX Designers,Linkedin Learning,arts_and_design,"[""user_interface_prototyping"", ""multi-device_design""]","Design research and user requirements only get you so far. Sometimes you have to go hands on to create the user experience your mobile app users deserve. Explore the various methods for prototyping mobile applications, from analog to digital, and their place in the UX design process. Diane Cronenwett explains why prototyping is so important in UX, and compares the merits of low-fidelity methods like pen and paper to high-fidelity tools such as Photoshop. She then teaches various paper and digital prototyping methods, using tools such as stop-motion animation, Keynote, InVision, and Flinto. Using these prototyping techniques, you'll be able to refine your designs and get more targeted feedback from your users.

"
https://www.linkedin.com/learning/flinto-for-mac-for-ux-design,Flinto for Mac for UX Design,Linkedin Learning,arts_and_design,"[""user_interface_prototyping"", ""multi-device_design"", ""user_experience_design_(ued)""]","Next-gen UX design tools like Flinto for Mac help designers create more convincing, engaging experiences for mobile and other up-and-coming platforms. Dive into the mobile prototyping process and workflow in Flinto for Mac, a popular tool for in-context prototyping of apps for viewing on your own devices, with the creator of Flinto himself, Nathan Manousos. Learn to quickly import your screens, link them together into a usable prototype, add transitions and effects to mirror default mobile effects, and then deliver a prototype app to be viewed on any Mac or iOS device. Nathan also shows how to create popular gesture-controlled interactive effects such as scrolling and 3D flip transitions with Flinto.

"
https://www.linkedin.com/learning/angularjs-1-form-validation,AngularJS 1: Form Validation,Linkedin Learning,computer_science,"[""front-end_development""]","Validation is key to successful online forms. Implementing dynamic form validation that reacts to input can be difficult to implement with languages like JavaScript and jQuery. However, AngularJS allows you to take advantage of two-way data-binding functionality without having to write any JavaScript code. This makes reacting to input from the user—as it happens—a breeze.  
  
In this short course, Ray Villalobos shows how to implement form validation on any HTML form using the built-in validation properties and methods in AngularJS. Together, you'll look at how AngularJS can help style forms dynamically as the user updates the content. Plus, explore how to implement validation with JavaScript, just in case you need more fine-tuned control of form interactions.

"
https://www.linkedin.com/learning/ux-foundations-accessibility,UX Foundations: Accessibility,Linkedin Learning,arts_and_design,"[""accessibility"", ""usability"", ""usability_testing""]","The Internet has removed many obstacles to communication and interaction. However, when websites, technologies, or tools are poorly designed, they can create barriers that exclude people with disabilities from using the web. In this course, you'll learn how accessibility lowers the barrier to entry, by providing equal access and opportunity to people with a diverse range of hearing, movement, sight, and cognitive abilities. Derek Featherstone introduces the core concepts of accessibility as they apply to UX design, including an overview of the assistive technology visitors may use to access your projects. He includes practical examples, from re-creating visual interactions to writing great alternative text; introduces different personas and their unique challenges navigating the web; and shows how to make accessibility a regular part of your design workflow. Once you learn the foundations, you'll find that the benefits of accessibility--enhanced search, improved usability, and increased audience reach--aid your designs almost as much as they aid your users.

"
https://www.linkedin.com/learning/css-to-sass-converting-an-existing-site,CSS to Sass: Converting an Existing Site,Linkedin Learning,computer_science,"[""sass"", ""front-end_development"", ""cascading_style_sheets_(css)""]","Sass is next-gen CSS. Many developers are already using this timesaving technology to style their new web projects. But what about existing sites? By converting the way the CSS is authored—using Sass instead of plain CSS—you can realize the benefits of Sass on older websites. Converting an existing site is also a great way to learn Sass and understand how Sass is compiled into CSS.  
  
In these Sass tutorials, students will learn the benefits of libSass over the original Ruby Sass, and set up a Sass-friendly development environment with Node.js and Grunt. A unique aspect of this course is learning how to handle challenges specific to integrating Sass with an existing website, such as new debugging workflows and the variables and mixins worth the effort to define. Author John Riviello also introduces a few Sass tools that speed up media query handling, automatic browser prefixing, and sprite generation. At the end of the course, he shows how your setup work pays off, styling a whole new section of the practice site in just 15 minutes.

"
https://www.linkedin.com/learning/design-the-web-css-controlled-svg-with-php,Design the Web: CSS-Controlled SVG with PHP,Linkedin Learning,computer_science,"[""front-end_development"", ""cascading_style_sheets_(css)"", ""php"", ""web_standards""]","Learn how to use PHP, HTML, and CSS to dynamically modify styles in your scalable vector graphics (SVGs) in this installment of _Design the Web_—project-based courses for web professionals. Chris Converse explores techniques to modify the colors, visibility, and even stroke values of your images, using the PHP header function and query variables to modify CSS rules in an SVG. This technique is a great way to build a library of reusable graphics for any PHP-based website or content management system, including WordPress, Drupal, and Joomla! The exercise files are free to all members. Download them to start practicing this technique today.

"
https://www.linkedin.com/learning/creating-a-responsive-web-design,Creating a Responsive Web Design,Linkedin Learning,computer_science,"[""front-end_development"", ""cascading_style_sheets_(css)"", ""responsive_web_design""]","Discover how to use responsive web design to make your site more readable and efficient—on any device. Chris Converse shares his own specialized techniques for combining HTML and CSS into a web layout that can adapt to different screen sizes and orientations. The course takes the site from start to finish, from setting up the HTML page and containers to styling established elements for small, medium, and large screens. Along the way, Chris shows how to reposition the nav bar for better viewing on mobile devices, create animated transitions, and turn bulleted lists into interactive menus with full touch support. Plus, learn how to use CSS pseudo-elements and adapt layouts for print to save ink _and_ paper.  
  
The exercise files for this course are free to all members. Download them and start creating your own responsive websites today.

"
https://www.linkedin.com/learning/web-career-clinic-weekly,Web Career Clinic Weekly,Linkedin Learning,business,"[""small_business_management""]","This series explores web careers from a variety of angles: insights from veteran web designer and agency principal Lauren Bacon, interviews with industry insiders, and answers to questions from our members. Lauren Bacon has mentored and coached many web professionals as they were starting out and loves sharing all that she's learned from her 15-year career as a designer, front-end developer, and agency principal.  
  
If you're interested in a career in web design, programming, UX, SEO, project management, or content development, this course is a great place to start. Learn about the career options that are available to you, identify a path that fits your skills and preferences, and look a few steps ahead of where you are now, to plan your professional future.

"
https://www.linkedin.com/learning/design-the-web-styling-form-elements,Design the Web: Styling Form Elements,Linkedin Learning,computer_science,"[""html"", ""cascading_style_sheets_(css)"", ""web_standards""]","Add your own style to HTML forms with CSS. This short course from Chris Converse's _Design the Web_ series covers the basics of styling the color, font, and focus area of different form fields, as well as adding custom graphics to form layouts. Different browsers have their own artwork and indicators, but you can make a more consistent, personalized design in just a few steps. Download the free exercise files and start watching to learn how.

"
https://www.linkedin.com/learning/creating-a-responsive-web-design-advanced-techniques,Creating a Responsive Web Design: Advanced Techniques,Linkedin Learning,computer_science,"[""front-end_development"", ""cascading_style_sheets_(css)"", ""responsive_web_design""]","Looking to take your responsive web design skills to the next level? Learn how to create collapsible menus and add scalable vector graphics (SVGs) to your layouts. Chris Converse shares advanced techniques to style mobile menus and graphics with HTML, CSS, JavaScript, and jQuery. These videos offer practical, start-to-finish tutorials to build more efficient and flexible webpages that can adapt to different screen sizes and orientations.

"
https://www.linkedin.com/learning/design-the-web-creating-a-pull-quote-with-css,Design the Web: Creating a Pull Quote with CSS,Linkedin Learning,computer_science,"[""front-end_development"", ""cascading_style_sheets_(css)"", ""web_standards""]","Learn to turn block quotes on your webpage into stylish pull quotes with nothing more than CSS. This episode of _Design the Web_ shows how to style HTML quote elements and add quotation marks, citations, and photos with CSS styles and pseudo-elements. You'll also learn how to make responsive design adjustments for small screens.  
  
Chris Converse provides free exercise files for every installment of _Design the Web_. Download the files to practice styling pull quotes on your own website.

"
https://www.linkedin.com/learning/ux-for-small-business-websites,UX for Small Business Websites,Linkedin Learning,marketing,"[""content_strategy""]","A great small business website doesn't start with HTML code. It starts with planning a great user experience: deciding what content to show online, how to describe your business, and how to help customers find the information they need. UX design may sound complicated at first, but it's actually a very simple process of putting the customer first: the primary tenet of any good business.  
  
Join Chris Nodder, as he reviews the key components of an effective small business website, whether you maintain your website or hire someone else. He provides guidelines to optimize the content, design, and information architecture of the site and to provide customers and prospective customers with incentives to trust your business—and buy from it.

"
https://www.linkedin.com/learning/design-the-web-creating-css-only-navigation-menus,Design the Web: Creating CSS-Only Navigation Menus,Linkedin Learning,computer_science,"[""html"", ""interactive_web_content"", ""cascading_style_sheets_(css)"", ""web_standards""]","Did you know you can add dropdown menus to your webpage with nothing more than HTML and CSS? Typically interactive menus are accomplished with jQuery or another JavaScript framework. But the truth is, with CSS you can create the same rich experience, including full support for iOS and touch-screen Windows devices. In this installment of _Design the Web_, Chris Converse teaches us how to nest lists, style and position menus, add in ARIA markup for cross-compatibility, and make the menus fully responsive.  
  
The exercise files are free to all members! Download them today to start creating your own multilevel dropdown menus.

"
